Keshia Knight Pulliam,392906,Vanessa Ferlito,0,Derek Luke,40983
Jennifer Hale,55383,Jason Momoa,112506,Stephen McHattie,0
Mari Koda,0,Cassie Ventura,0,Luis Rosado,0
Chazz Palminteri,53803,Anne Hathaway,5849,Jim Belushi,31589
Sophie Okonedo,0,Don Cheadle,470101,Hakeem Kae-Kazim,15326
Dougray Scott,0,Henry Ian Cusick,73028,Ulrich Thomsen,21964
Mary J. Blige,5948513,Jennifer Hudson,3990916,Vondie Curtis-Hall,0
50 Cent,9014041,Bruce Willis,156703,Jessica Lowndes,253877
Shawn Andrews,0,Kirk Fox,38924,Rob Campbell,0
Elaine Cassidy,0,Fionnula Flanagan,0,Eric Sykes,0
Carrie Henn,3141,Michael Biehn,31009,Jenette Goldstein,0
Rex Harrison,0,Jeremy Brett,0,Theodore Bikel,0
Sarah Michelle Gellar,578696,Muse Watson,33557,Anne Heche,8800
Damon Wayans Jr.,0,Rob Riggle,1715406,James D'Arcy,42485
Patrick Gallagher,4105,Virginia Madsen,75663,M.C. Gainey,0
Owain Yeoman,118122,Chris Moss,99104,Jay Chandrasekhar,47263
Donald Pleasence,0,Jamie Lee Curtis,298917,P.J. Soles,0
Tony Chiu Wai Leung,0,Jet Li,0,Maggie Cheung,0
Molly Shannon,0,Liam Aiken,1786,Kevin Nealon,1551708
Sanaa Lathan,1351673,Harold Perrineau,38345,Eddie Cibrian,42957
Common,3559016,Ryan Reynolds,4936799,Alex Rocco,0
Gina Holden,6691,Costas Mandylor,0,Betsy Russell,0
Vinessa Shaw,2781,Emmanuelle Vaugier,33291,Paulo Costanzo,0
Olivia Wilde,1832494,Jeff Bridges,160372,James Frain,9580
Chris Kattan,54476,Will Ferrell,14082168,Dan Hedaya,0
Mary-Kate Olsen,5989,Alex Pettyfer,24517,Erik Knudsen,0
Greg Nicotero,0,Dan Byrd,0,Vinessa Shaw,2781
Jenna Boyd,0,Kevin Grevioux,0,Mary McCormack,58540
Valente Rodriguez,0,Morgan Saylor,0,Diana Maria Riva,7670
Loretta Devine,42442,Brandon T. Jackson,236571,Shad Moss,3189805
Adam Boyer,0,T.I.,7309793,Malika,1147695
Hana Mae Lee,62752,Anna Kendrick,6128532,Ben Platt,117900
Brian Dennehy,0,Marc Blucas,0,Bruce Davison,0
Bridget Fonda,0,Gary Cole,0,Chelcie Ross,0
Ethan Embry,29031,Alexander Gould,0,Marc Blucas,0
Larry the Cable Guy,492041,Thomas F. Wilson,0,Megyn Price,38571
Kevin Clash,0,Vanessa Williams,301684,Caroll Spinney,0
Lili Taylor,10236,Don Cheadle,470101,Armando Riesco,0
David Niven,0,Ava Gardner,4360,John Ireland,99014
Elizabeth Blackmore,5504,Lou Taylor Pucci,0,Ellen Sandweiss,0
Harland Williams,27701,Nia Vardalos,289023,Rachel Dratch,161007
Dennis Quaid,1283,Judy Greer,88518,Chris Klein,28372
Margot Kidder,0,Jim Broadbent,0,William Hootkins,0
Clï¿__æ¿  Bennett,0,DeRay Davis,878013,Conrad Coates,0
Chazz Palminteri,53803,Paul Walker,2638539,Ivana Milicevic,68294
Jeremy Northam,0,Aidan Quinn,0,Paul Freeman,0
Paul Freeman,0,Victor Wong,0,Clyde Kusatsu,0
Eddie Marsan,66300,Rufus Sewell,14466,Jake Wood,418123
Melanie Griffith,134798,Tippi Hedren,0,Zakes Mokae,0
David Murray,2575,Brenda Fricker,0,Gerard McSorley,0
Brady Corbet,0,Josh Hutcherson,2989862,Carlos Bardem,0
Curtis Armstrong,97752,Janeane Garofalo,920,Chris Andrew Ciulla,0
Jess Harnell,0,Rob Paulsen,44646,Mary Mouser,0
Jan-Michael Vincent,0,George Peppard,0,Paul Winfield,0
Rick Gomez,0,Julianna Guill,14289,Tim Williams,22789
Jamie Lee Curtis,298917,Macaulay Culkin,0,Griffin Dunne,44621
Ty Burrell,0,Robert Downey Jr.,7886036,Matt Servitto,14681
Eddie Marsan,66300,Rufus Sewell,14466,Jake Wood,418123
Tamara Tunie,70758,Hal Holbrook,0,James Karen,24227
Kate Winslet,5775,Alan Rickman,57894,Tom Wilkinson,1966
Julie Walters,0,Anne Hathaway,5849,Laurence Fox,34833
Matt Long,0,Danny Strong,44961,Samm Levine,53998
Kim Dickens,18558,Frances Fisher,22672,Ron Eldard,0
Josh Charles,125143,Robin Williams,55831,Kurtwood Smith,8334
Mike Starr,0,Lauren Holly,51192,Teri Garr,0
Gretchen Palmer,0,Bruno Kirby,0,Harley Jane Kozak,0
James Mason,25000,Charlotte Rampling,0,Jack Warden,0
Rachel Blanchard,0,Ethan Suplee,1191986,Paulo Costanzo,0
Ron Lester,0,Paul Walker,2638539,Mark Walters,2467
Ed Lauter,0,Bï¿__æ¿ rï¿__æ¿ nice Bejo,0,Beth Grant,9815
Atticus Shaffer,22680,Gary Oldman,0,Rachel Brosnahan,21596
Bill Murray,3178,Bruce Willis,156703,Bob Balaban,12586
Jordana Brewster,690619,Matt Bomer,595923,Lew Temple,51950
Vincent Walsh,0,Clive Russell,0,Finn Ireland,0
Kenan Thompson,23802,Jennifer Esposito,57020,James Brolin,0
Maribel Verdï¿__ï¿__,0,Ivana Baquero,45373,Sergi Lï¿___pez,0
Jessika Van,7711,Joel Courtney,353487,Riley Smith,25589
Angus T. Jones,0,Leslie Bibb,33471,Paul Sorvino,0
Snoop Dogg,16231063,Mo'Nique,142092,Angell Conwell,28292
Danneel Ackles,552119,Leighton Meester,1944049,Frances Fisher,22672
Erik Per Sullivan,0,Brittany Daniel,24853,Fred Ward,0
Alonna Shaw,0,Bolo Yeung,0,Kamel Krifa,0
Joe Cornish,0,Bill Bailey,3190098,Billie Whitelaw,0
Debi Mazar,210372,Jada Pinkett Smith,958664,Debra Messing,373979
Kevin Dunn,0,Scarlett Johansson,0,Christopher Evan Welch,0
Michael Nyqvist,0,Gustaf Skarsgï¿__ç€_rd,0,Vincent Perez,0
Jay Hernandez,0,Mila Kunis,0,Jada Pinkett Smith,958664
Amanda Detmer,0,Alyson Hannigan,1147428,Tsianina Joelson,0
Cole Hauser,15463,Patrick Fugit,0,Marc Donato,0
Amy Sedaris,0,J.K. Simmons,181,Cynthia Stevenson,0
Jamie Lee Curtis,298917,Will Ferrell,14082168,Tracey Walter,0
Don Pardo,0,Mike Starr,0,Julie Kavner,0
Lea Thompson,126234,Nicolas Cage,11021,Quinton Aaron,30649
Lena Olin,0,Robert Pattinson,0,Ruby Jerins,2100
Alexandra Holden,0,Dylan Baker,10531,Trent Ford,0
Alyson Hannigan,1147428,Jon Lovitz,100518,Tony Jay,0
Tom Hanks,12747273,Denzel Washington,9547,Jason Robards,0
Craig Bierko,46153,Gretchen Mol,0,Brad William Henke,6205
Vincent Pastore,0,Farrah Fawcett,7944,Jenifer Lewis,31684
Karl Malden,0,Martin Landau,0,Brian Keith,46271
Marian Seldes,0,Lochlyn Munro,7637,Huey Lewis,38509
Debra Messing,373979,Woody Allen,124057,Treat Williams,0
Lin Shaye,4355,Natasha Lyonne,316008,Shannon Tweed,0
Jon Polito,0,Christopher Lambert,0,Celia Imrie,19386
Omar Benson Miller,64783,Alison Lohman,0,Robin Weigert,0
Annabeth Gish,47767,Charles Napier,0,Hill Harper,467481
Dagmara Dominczyk,0,Jeremy Renner,2423058,Angela Sarafyan,23575
Natasha Richardson,0,Vanessa Redgrave,0,Lynn Redgrave,0
Spencer Wilding,0,Rosario Dawson,609559,Tuppence Middleton,75258
Snoop Dogg,16231063,Mo'Nique,142092,Tom Arnold,146908
Kad Merad,73413,Dany Boon,0,Michel Galabru,0
Jodie Whittaker,0,Viggo Mortensen,0,Steven Mackintosh,0
Emily Alyn Lind,0,Paz de la Huerta,0,Olly Alexander,157220
Justin Kirk,0,Taylor Negron,0,Ivan Sergei,8312
Sarah Roemer,10773,Cary-Hiroyuki Tagawa,10165,Joan Allen,12164
Tanya van Graan,9133,Orlando Bloom,150657,Conrad Kemp,0
Tim Blake Nelson,0,Barry Corbin,0,Miranda Otto,0
Jenifer Lewis,31684,Vivica A. Fox,506483,Kevin Pollak,350841
Trond Fausa,2340,Steven Van Zandt,161118,Tommy Karlsen,0
Marie-Josï¿__æ¿ e Croze,0,David Alpay,11186,Charles Aznavour,0
Jake Lloyd,2348,Bruce Dern,2254,William Shockley,0
LL Cool J,144924,Mekhi Phifer,67071,Fisher Stevens,0
Ryï¿__è¿©ko Hirosue,0,Carole Bouquet,0,Michel Muller,0
Gregg Henry,13014,Dustin Milligan,22282,Tania Saulnier,0
Ronny Cox,0,Judge Reinhold,11693,James Russo,0
Devin Ratray,0,Macaulay Culkin,0,Catherine O'Hara,0
Ted Danson,5169,Tom Selleck,0,Steve Guttenberg,78333
Sydney Pollack,0,Bill Murray,3178,Teri Garr,0
Tom Skerritt,0,Tom Cruise,6183863,Adrian Pasdar,0
Pei-Pei Cheng,6779,Chen Chang,0,Sihung Lung,0
Peter Gallagher,81649,Kevin Spacey,4749361,Ara Celi,0
Jennifer Ehle,3048,Colin Firth,0,Derek Jacobi,15488
Tony Jay,0,Kelly Preston,0,Hugh O'Brian,0
Bobby Campo,43008,Bex Taylor-Klaus,135668,Jason Wiles,0
Eddie Redmayne,407676,Kristen Stewart,35705,William Hurt,0
Rae Dawn Chong,0,Oprah Winfrey,35877311,Dana Ivey,1519
Ji-won Ha,0,Nicole Dionne,0,Kyung-gu Sol,0
Ayelet Zurer,722,Morgan Freeman,27677,Moises Arias,385911
Rory Kinnear,0,Benedict Cumberbatch,1291,Allen Leech,107575
Albert Brooks,1169775,Eileen Brennan,0,Alan Oppenheimer,0
Beverly D'Angelo,0,Sissy Spacek,0,Levon Helm,20675
Zachary Gordon,104232,Chloï¿__é”‘ Grace Moretz,0,Rachael Harris,48845
Megan Charpentier,0,Javier Botet,6339,Isabelle Nï¿__æ¿ lisse,0
Donald Pleasence,0,Jamie Lee Curtis,298915,P.J. Soles,0
Randy Quaid,23824,Beverly D'Angelo,0,Jane Krakowski,0
Georgina Cates,0,Jackson Nicoll,0,Grasie Mercedes,0
Sylvia Syms,0,Roger Allam,0,Alex Jennings,0
Jeffrey Jones,1171,Catherine O'Hara,0,Glenn Shadix,0
Tasha Smith,3783,Michael Jai White,994254,Lamman Rucker,69403
Kirsten Dunst,477662,Christian Bale,56075,Eric Stoltz,22699
Roger Allam,0,Daniel Radcliffe,6743,Jessica Raine,0
Tessa Thompson,32055,Madeline Carroll,48878,Brian Geraghty,0
Donald Faison,536231,Frankie Muniz,238383,Lee Majors,40511
Meryl Streep,3183,Robert De Niro,32787,John Savage,0
Kirsten Dunst,477662,Robert De Niro,32787,John Michael Higgins,5829
Adam Lamberg,0,Clayton Snyder,3967,Alex Borstein,48161
Harold Perrineau,38345,Dwayne Johnson,11002663,Nadine Velazquez,25021
Conchata Ferrell,9935,Adam Scott,1266357,Allison Tolman,18895
Salma Hayek,172878,Jordana Brewster,690620,Clea DuVall,15877
Virginia Capers,0,Rae'Ven Kelly,0,Dororthy Thorton,0
Sylvester Stallone,2041447,Robert De Niro,32787,Janeane Garofalo,920
JoAnna Garcia Swisher,0,Chris Evans,5142320,Mia Kirshner,48082
Anna Kendrick,6128577,Jake Gyllenhaal,1874,America Ferrera,150705
Bradley Cooper,2159,Emma Stone,79735,Bill Murray,3178
Leslie Bibb,33471,Paul Walker,2638533,William Petersen,0
Emily Watson,34344,Eddie Redmayne,407676,Simon McBurney,0
Regina Hall,26609,Greg Grunberg,1493093,Blair Underwood,258592
James Frain,9580,Natalie Portman,0,Stockard Channing,0
Josï¿__æ¿  Ferrer,0,Claude Rains,0,Jack Hawkins,0
Tyler Mane,19857,Scout Taylor-Compton,0,Margot Kidder,0
Kevin Rankin,0,Michiel Huisman,36951,Gaby Hoffmann,0
Monica Potter,87861,Tony Goldwyn,487980,Martha MacIsaac,0
Debra Messing,373983,Jack Davenport,0,Holland Taylor,66051
Thomas Ian Nicholas,81889,Jamie Lee Curtis,298915,Bianca Kajlich,55716
Jason Flemyng,0,Liam Neeson,10701,Alexa Davalos,12636
Carol Kane,0,Robin Wright,120556,Andrï¿__æ¿  the Giant,0
Jurnee Smollett-Bell,0,Denzel Washington,9549,John Heard,6375
Albert Brooks,1169775,Ryan Gosling,2220054,Russ Tamblyn,0
Carol Kane,0,Adam Garcia,101942,Glenne Headly,0
Tim Daly,83309,Liam Aiken,1786,Kali Rocha,0
Harold Perrineau,38345,Jeremy Renner,2423131,Catherine McCormack,0
Matthew Daddario,400597,Jessie T. Usher,14855,Ser'Darius Blain,2296
Luke Benward,181457,Cicely Tyson,18555,Eva Marie Saint,0
Sanaa Lathan,1351677,Alfre Woodard,25359,Omar Epps,1800116
Michael Cudlitz,633201,Minnie Driver,130290,Mitchell Ryan,865
Katy Mixon,43630,Bradley Cooper,2159,Beth Grant,9815
Erica Leerhsen,0,Kim Director,51784,Kurt Loder,38046
Rachel True,35542,Christine Taylor,0,Brenda Strong,45723
Mark Gatiss,708130,Scarlett Johansson,0,Penelope Wilton,0
Hutch Dano,98632,Sierra McCormick,814151,Jason Spevack,0
Peter Vaughan,0,Anthony Hopkins,113059,Ben Chaplin,0
Nicole Ari Parker,6184,Don Cheadle,470113,Nina Hartley,0
Rosanna Arquette,0,Kieran Culkin,0,Joss Ackland,0
Danny Pino,121477,Alison Lohman,0,Tim McGraw,2639169
Daniella Alonso,2630,Jeff Kober,0,Jacob Vargas,7885
Joey Lawrence,198062,Loretta Devine,42442,Jacinda Barrett,15711
Sissy Spacek,0,William Hurt,0,Jonathan Jackson,158180
Firass Dirani,16274,Kelly Carlson,0,Drew Powell,27029
Will Forte,165771,Nia Long,851617,Keegan-Michael Key,422624
Cinda McCain,0,Leighton Meester,1944052,Tim McGraw,2639169
Ethan Embry,29031,Bruce Greenwood,0,Katharine Isabelle,0
Ben Mendelsohn,152,Ryan Gosling,2220054,Angelo Anthony Pizza,0
Akie Kotabe,0,Luke Bracey,17039,Will Patton,0
Patrick Bergin,0,Jason Priestley,92805,Geneviï¿__è¿“ve Bujold,0
Christian Camargo,14008,Jeremy Renner,2423131,Brian Geraghty,0
George C. Scott,0,Heather Locklear,0,David Keith,21947
Sam Shepard,0,Brad Pitt,56075,Ben Mendelsohn,152
Nina Hoss,0,Philip Seymour Hoffman,414,Homayoun Ershadi,0
Harland Williams,27701,Rip Torn,0,Eddie Kaye Thomas,0
Cam Clarke,0,Yuri Lowenthal,45744,Phil Vischer,0
The Edge,137185,Bono,142288,Larry Mullen Jr.,0
Adrian Paul,18774,Christopher Lambert,0,Adam Copeland,1042531
Faizon Love,35645,Cicely Tyson,18555,Bobb'e J. Thompson,0
Jim Sturgess,75663,Anne Hathaway,5849,Rafe Spall,0
Jimmy Fallon,44959221,Daniel Stern,5082,Alia Shawkat,38294
Tom Noonan,0,Vin Diesel,42331,Kevin Gage,0
Brian Van Holt,0,Louis Lombardi,0,Leland Orser,5291
Bradley Whitford,110583,Jeff Bridges,160372,Albert Brooks,1169775
Keith Allen,0,Kevin McNally,9026,Sandra Nelson,0
Larry David,1122521,Woody Allen,303622,Mia Farrow,767085
Kyla Pratt,603687,Trevor Morgan,6938,Shirley Douglas,0
RZA,680753,Rick Yune,3779,Daniel Wu,122946
Jake Busey,8499,Catherine O'Hara,0,Shelley Duvall,0
Chris Klein,28372,Bruce Greenwood,0,Elaine Hendrix,26660
Bob Hoskins,0,Robert De Niro,32787,Jim Broadbent,0
Rebecca De Mornay,0,Oliver James,148,Jason Ritter,185894
Nicole de Boer,0,David Ogden Stiers,0,Chris Bruno,2180
Jeff Bridges,160372,Philip Seymour Hoffman,414,Steve Buscemi,0
Michael Raymond-James,147767,Justin Timberlake,58228791,S. Epatha Merkerson,20455
Dash Mihok,15257,Khandi Alexander,0,Michael Michele,2660
Archie Panjabi,29896,Angelina Jolie Pitt,0,Dan Futterman,0
Jodi Lyn O'Keefe,42864,James Franco,83262,Marla Sokoloff,18275
Lin Shaye,4356,Vivica A. Fox,506485,Bob Gunton,0
Tom Wilkinson,1966,Colin Firth,0,Rupert Everett,0
Campbell Scott,5013,Jennifer Jason Leigh,0,Estelle Parsons,0
Neil Flynn,0,Logan Lerman,1546218,Tim Blake Nelson,0
Anna Madeley,0,Elizabeth Berrington,0,Eric Godon,0
S. Epatha Merkerson,20455,Tyler James Williams,354512,Diahann Carroll,0
Bradley Cooper,2159,Emma Stone,79735,Josh Gad,227514
Zach Gilford,20573,J.K. Simmons,181,Bobby Coleman,0
Hal Holbrook,0,Matt Damon,0,Terry Kinney,0
Michael McKean,165911,Larry David,1122521,Conleth Hill,0
Susan Ward,0,Matthew Settle,56333,A.J. Buckley,0
Dwight Yoakam,60761,Levon Helm,20675,Guillermo Arriaga,0
Mark Margolis,0,Robin Williams,55831,Michael Jeter,0
Corbin Bernsen,68437,Robert Downey Jr.,7886110,Larry Miller,4632
Fred Willard,121414,Vivica A. Fox,506485,Elden Henson,0
Robert Forster,0,Naomi Watts,771,Laura Harring,16285
Agnes Bruckner,17188,Olivier Martinez,0,Chris Geere,27582
Naomi Watts,771,Anthony Hopkins,113059,Ewen Bremner,0
Charlie Rowe,50473,Andrew Garfield,0,Charlotte Rampling,0
Tom Hollander,0,Anna Silk,124045,Alessandro Nivola,3298
Eduardo Noriega,69827,Thomas Kretschmann,0,Mac McDonald,24990
Pamela Reed,0,Curtis Armstrong,97753,Mike Muscat,0
Elizabeth Perkins,26283,Meat Loaf,99863,Noah Emmerich,7307
Siobhan Fallon Hogan,0,Naomi Watts,771,Brady Corbet,0
Kalim Chandler,0,Thomas Stroppel,0,Amber Marie Bollinger,0
Elaine Cassidy,0,Bob Hoskins,0,Gerard McSorley,0
Gustav Frï¿__éŒ©hlich,0,Brigitte Helm,0,Rudolf Klein-Rogge,0
Cyril Raffaelli,0,David Belle,0,Dany Verissimo-Petit,0
Bill Cobbs,0,Steve Buscemi,0,Treat Williams,0
Chen Chang,0,Qi Shu,0,Satoshi Tsumabuki,0
Scott Glenn,25126,Dean Stockwell,0,Leon,6386
Vladimir Garin,0,Konstantin Lavronenko,0,Nataliya Vdovina,0
Petchtai Wongkamlao,0,Nirut Sirichanya,0,Sarunyu Wongkrachang,0
JJ Feild,0,Michael Fassbender,45302,Dave Legeno,0
Gina Bellman,62440,Christopher Heyerdahl,10328,Conrad Dunn,0
Brooke Shields,52530,Bradley Cooper,2159,Leslie Bibb,33471
Wendy Crewson,0,Jennifer Hudson,3990909,Aubrey Poo,0
Al Pacino,0,Channing Tatum,8692413,Tracy Morgan,3253545
Udo Kier,0,Eddie Izzard,4680610,Edward Fox,3296
Gael Le Cornec,0,Stephen Graham,37451,Keith Allen,0
Hans Matheson,0,Anna Friel,18864,Franco Nero,545
Steve Buscemi,0,Liam Neeson,10701,Loretta Devine,42442
Robert Forster,0,Birgitte Hjort Sï¿__è˜ùrensen,0,Melanie Griffith,134798
Lucy Gaskell,0,Bruce Payne,0,Steven Elder,0
Rodrigo De la Serna,0,Maximilian Dirr,0,Ferdinando Vetere,0
Daniel Wu,122946,Bingbing Fan,2183,Yasuaki Kurata,0
Dexter Fletcher,25380,Samantha Morton,19212,Linus Roache,0
Chris Elliott,31520,Bill Murray,3178,Willie Garson,70604
Channing Tatum,8692413,Matt Bomer,595924,Kevin Nash,864426
Harold Perrineau,38345,Leonardo DiCaprio,17151248,Brian Dennehy,0
Aidan Quinn,0,Kristin Scott Thomas,0,Arben Bajraktaraj,0
David Rasche,0,Sharon Leal,174875,Bart Shatto,0
Morgan Freeman,27677,Clint Eastwood,42308,Frances Fisher,22672
Jeremy Davies,831,Bryce Dallas Howard,72193,Jean-Marc Barr,2187
Saurabh Shukla,0,Anil Kapoor,1279048,Ayush Mahesh Khedekar,0
Lois Smith,1964,Fred Gwynne,0,Anne Archer,0
Hector Elizondo,0,Julia Roberts,6153,Jason Alexander,459469
Andrea Martin,26165,Martin Short,1678,Joe Flaherty,0
Linda Kozlowski,0,Paul Hogan,2945,John Meillon,0
Chris Marquette,1708,Marï¿___a Valverde,0,Chad Bishop,6533
Tom Berenger,0,Tom Cruise,6183863,Stephen Baldwin,57981
Leon,6386,Doug E. Doug,538,Malik Yoba,217186
Jaime King,238930,Jensen Ackles,2104867,Edi Gathegi,94152
Madison Davenport,25325,Kyra Sedgwick,88951,Natasha Calis,4150
Brian Dennehy,0,Sylvester Stallone,2041447,Chris Mulkey,0
Laz Alonso,309019,Chris Brown,19392484,Harry Lennix,29438
Desmond Llewelyn,0,Caroline Munro,0,Barbara Bach,0
Steve Gonsalves,257566,Amy Bruni,192785,Jason Hawes,306350
Loretta Devine,42442,Alicia Witt,42637,Julian Richings,14605
Peter Capaldi,6024,Keanu Reeves,63844,Swoosie Kurtz,0
Phylicia Rashad,0,Eddie Cibrian,42957,Jamie Kennedy,123713
Klaus Maria Brandauer,0,Seymour Cassel,0,Susan Hogan,1473
Elaine Hendrix,26660,Will Ferrell,14082149,Molly Shannon,0
Jim Broadbent,0,Meryl Streep,3183,Olivia Colman,0
Mike Nawrocki,0,Phil Vischer,0,Shelby Vischer,0
Khandi Alexander,0,Janet Jackson,3389972,Maya Angelou,584077
Roger Guenveur Smith,0,Mike Epps,3158872,Gino Salvano,0
W. Earl Brown,3641,John Witherspoon,0,Allen Payne,0
Richard Burton,34995,Linda Blair,15712,Ned Beatty,0
James D'Arcy,42486,Sissy Spacek,0,Vernon Dobtcheff,0
Tyler Labine,31507,Carmen Electra,393875,Molly Shannon,0
Milla Jovovich,1511067,Chris Hemsworth,2278394,Marley Shelton,0
Lance Gross,330730,America Ferrera,150705,Lupe Ontiveros,0
Linda Cardellini,0,Alyson Hannigan,1147433,Poppy Montgomery,20915
Joan Plowright,0,Lily Tomlin,43844,Paolo Seganti,0
Bethany Joy Lenz,535465,Joe Mantegna,600908,Kari Wuhrer,0
Liza Minnelli,0,Robert De Niro,32787,Mary Kay Place,178
Delroy Lindo,315,Alfre Woodard,25359,Isaiah Washington,85773
Eliza Coupe,21568,Steve Buscemi,0,Wendell Pierce,112717
Kane Hodder,0,Peter Mensah,28875,Lexa Doig,32863
Donald Faison,536231,Frankie Muniz,238383,Lee Majors,40511
Nick Cannon,5218061,Anthony Hopkins,113059,Brian Geraghty,0
Ivana Milicevic,68296,Monica Potter,87859,China Chow,1612
Jackson Nicoll,0,Thomas McDonell,208787,Osric Chau,442795
Mathieu Amalric,0,Emmanuelle Seigner,0,Isaach De Bankolï¿__æ¿ ,0
Noah Emmerich,7326,Kate Winslet,5776,Jane Adams,0
Sharon Lawrence,19376,Norman Reedus,3505185,Noam Jenkins,0
Julie Kavner,0,Viggo Mortensen,0,Tovah Feldshuh,0
Terry Pheto,501731,Derek Luke,40982,Bonnie Henna,0
Angela Featherstone,0,Melissa Sagemiller,0,Candace Kroslak,0
Todd Boyce,0,Seth Gilliam,46814,Nigel Whitmey,0
Kristin Scott Thomas,0,Colin Firth,0,Kris Marshall,3912
Joseph Cotten,0,Christopher Lee,3457,Behrouz Vossoughi,0
Ruth Sheen,0,Lesley Manville,0,Karl Johnson,0
Sara Forestier,0,Mathieu Amalric,0,Edouard Baer,0
Mathieu Kassovitz,3438,Sebastian Koch,0,Ulrich Mï¿___he,0
Shawn Yue,0,Woo-sung Jung,0,Kelly Lin,6869
Katherine LaNasa,8626,John Heard,6378,Mark L. Young,0
Kieran Culkin,0,Matt Damon,0,John Gallagher Jr.,61667
Kenan Thompson,23811,Steve Howey,208053,Diora Baird,0
Rebecca De Mornay,0,Madeline Carroll,48877,Aidan Quinn,0
Heath Ledger,0,Jake Gyllenhaal,1876,Anne Hathaway,5849
Danny Woodburn,3069,Noel Fisher,206293,Jeremy Howard,0
Dan Hedaya,0,Donald Faison,536223,Elisa Donovan,9173
Celia Weston,0,Dennis Quaid,1283,Michael Gaston,0
Gillian Jacobs,474861,Adam Scott,1266438,Collette Wolfe,2957
Olaf Lubaszenko,0,Krystyna Janda,0,Olgierd Lukaszewicz,0
Stephen Marcus,1295,Kate Winslet,5776,Amelia Warner,0
Gabourey Sidibe,0,Abbie Cornish,0,Michael Stuhlbarg,0
Tamara Tunie,70758,Colm Feore,0,Aunjanue Ellis,9271
Marian Dziedziel,0,Jacek Koman,0,Jaroslaw Boberek,0
Bruno Ganz,0,Thomas Kretschmann,0,Alexandra Maria Lara,0
Lola Dueï¿__çÅ_as,0,Belï¿__æ¿ n Rueda,0,Tamar Novas,0
Paul Brannigan,8541,Scarlett Johansson,0,Alison Chand,0
J.T. Walsh,0,Robin Williams,55832,Bruno Kirby,0
Stephanie Danielson,0,Jason Mewes,374350,Michael Rispoli,0
Sean Kingston,3517929,Usher Raymond,11873170,Boys II Men,0
Mila Kunis,0,Natalie Portman,0,Mark Margolis,0
Abbie Cornish,0,Gary Oldman,0,Jennifer Ehle,3049
Al Pacino,0,Robert De Niro,32786,Robert Duvall,0
Terry Kinney,0,Sean Patrick Thomas,7219,Fredro Starr,41412
Rodney Eastman,0,Tuesday Knight,0,Brooke Bundy,0
Brighton Sharbino,168479,Jennifer Garner,5485,Martin Henderson,15344
Mary Lynn Rajskub,159332,Jennifer Garner,5485,Marla Sokoloff,18275
Patrick Wayne,0,Jack Palance,0,Brian Keith,46270
Naomi Watts,771,Bill Murray,3178,Reg E. Cathey,0
Regina Hall,26609,Joe Lo Truglio,61015,Bryan Callen,168764
Heath Ledger,0,Joseph Gordon-Levitt,4216606,Andrew Keegan,0
Eddie Griffin,160181,Zooey Deschanel,6795352,Gene Simmons,809341
Lin Shaye,4355,Jon Lovitz,100518,Bill Nunn,0
Brett Cullen,0,ï¿__ä_®scar Jaenada,0,Sedona Legge,0
Eric Stoltz,22700,Logan Lerman,1546206,Cameron Bright,99465
Mark Webber,1273773,Chris Elliott,31539,Jean Smart,0
Chris Brown,19393530,Mekhi Phifer,67071,Loretta Devine,42442
Dom DeLuise,0,Kathleen Turner,0,Ruby Dee,0
Elliott Gould,1001,Bokeem Woodbine,0,Antonio Sabato Jr.,1106442
Eartha Kitt,0,Gregory Smith,50433,Charlotte Sullivan,0
Beth Grant,9814,Jenny Agutter,0,Greg Germann,0
Kate del Castillo,3495432,Leslie Bibb,33471,Henry Simmons,0
Alexa Davalos,12636,Toby Jones,2841,Jeffrey DeMunn,0
Sonoya Mizuno,0,Elina Alminas,0,Corey Johnson,10367
Orson Bean,0,Willie Garson,70615,Mary Kay Place,178
Vivica A. Fox,506489,Mo'Nique,142094,Tamala Jones,337370
Ella Wahlestedt,9774,Teo Halm,54069,Jason Gray-Stanford,2692
Jay Hernandez,0,Kirsten Dunst,477662,Rolando Molina,0
Kazunari Ninomiya,0,Yuki Matsuzaki,521,Shidï¿__è¿© Nakamura,0
Virginia Madsen,75664,J.K. Simmons,181,Bruce Dern,2254
Jada Pinkett Smith,958665,LL Cool J,144922,Dave Chappelle,514303
Jacob Tremblay,71954,Joan Allen,12163,Cas Anvar,14719
Jack Warden,0,Don Rickles,189559,Traylor Howard,0
Sam Waterston,0,Kathleen Turner,0,Traci Lords,0
Will Ferrell,14082268,Ryan Reynolds,4937505,Kirsten Dunst,477662
David Dencik,0,Michael Nyqvist,0,Lena Endre,0
Vanessa Williams,301683,Rosario Dawson,609565,Robert Ri'chard,0
Ellen Albertini Dow,0,Salma Hayek,172882,Sela Ward,112504
Geoffrey Arend,5293,Jake Gyllenhaal,1876,Marley Shelton,0
Mathieu Kassovitz,3438,Mark Gatiss,708121,Ben Chaplin,0
Josie Loren,60870,Justin Chon,136282,Sarah Wright,9074
Miranda Richardson,0,Steve Buscemi,0,Catalina Sandino Moreno,0
Kathryn Morris,0,Harry Lennix,29441,Peter Coyote,0
Sarita Choudhury,0,Tina Fey,11218,Christopher Evan Welch,0
Daniel Auteuil,0,Emir Kusturica,0,Yves Jacques,0
Meghan Heffern,0,Liam Neeson,10699,Natalie Lisinska,0
